10000.0000,-1.6142
10000.0500,3.0920
10000.1000,1.0740
10000.1500,5.9915
10000.2000,-3.6068
10000.2500,3.0328
10000.3000,1.4679
10000.3500,3.7696
10000.4000,3.8240
10000.4500,-2.3066
10000.5000,0.3889
10000.5500,-3.7039
10000.6000,-3.3088
10000.6500,-1.9324
10000.7000,-3.7911
10000.7500,2.7535
10000.8000,1.8544
10000.8500,-4.4682
10000.9000,2.8936
10000.9500,-3.7497
10001.0000,-4.9170
10001.0500,4.3998
10001.1000,-4.4295
10001.1500,1.5206
10001.2000,-3.5325
10001.2500,1.8186
10001.3000,-3.0956
10001.3500,-5.2369
10001.4000,-2.2109
10001.4500,1.8790
10001.5000,-2.7988
10001.5500,-1.0978
10001.6000,-1.7454
10001.6500,-3.1760
10001.7000,-3.4711
10001.7500,8.2197
10001.8000,-2.2227
10001.8500,-0.3936
10001.9000,12.6163
10001.9500,-6.9022
10002.0000,2.7601
10002.0500,-2.6280
10002.1000,2.3079
10002.1500,9.4281
10002.2000,-2.0947
10002.2500,-2.4626
10002.3000,-0.4664
10002.3500,5.9732
10002.4000,3.0509
10002.4500,-2.7228
10002.5000,4.7981
10002.5500,-3.5769
10002.6000,0.5640
10002.6500,-0.6954
10002.7000,7.1018
10002.7500,10.3406
10002.8000,3.6689
10002.8500,1.5387
10002.9000,3.3620
10002.9500,17.4126
10003.0000,3.9570
10003.0500,-2.1525
10003.1000,-7.8274
10003.1500,-3.2590
10003.2000,-0.3523
10003.2500,3.1932
10003.3000,1.0146
10003.3500,11.7472
10003.4000,-0.9828
10003.4500,0.9351
10003.5000,3.9402
10003.5500,19.7915
10003.6000,154.6653
10003.6500,287.5687
10003.7000,132.0549
10003.7500,18.3073
10003.8000,7.6334
10003.8500,1.0866
10003.9000,-9.9047
10003.9500,7.9793
10004.0000,3.4414
10004.0500,-6.1853
10004.1000,1.6004
10004.1500,-0.1612
10004.2000,2.3456
10004.2500,-4.4108
10004.3000,-1.1388
10004.3500,2.8685
10004.4000,0.2892
10004.4500,7.0912
10004.5000,11.9494
10004.5500,-5.5917
10004.6000,-3.4625
10004.6500,-11.3348
