10000.0000,-7.0213
10000.0500,6.9359
10000.1000,-4.4138
10000.1500,-4.8322
10000.2000,-1.5512
10000.2500,-2.9711
10000.3000,5.2527
10000.3500,2.8267
10000.4000,0.3716
10000.4500,4.9727
10000.5000,-0.4782
10000.5500,-5.6705
10000.6000,3.9159
10000.6500,-0.6538
10000.7000,-0.1809
10000.7500,-1.8122
10000.8000,0.5132
10000.8500,3.3684
10000.9000,2.6169
10000.9500,0.0281
10001.0000,-1.0040
10001.0500,5.6219
10001.1000,-4.0836
10001.1500,1.9628
10001.2000,-1.4984
10001.2500,-2.7275
10001.3000,-2.2215
10001.3500,4.8366
10001.4000,-3.3243
10001.4500,1.6579
10001.5000,6.6207
10001.5500,-2.4443
10001.6000,-0.1440
10001.6500,-12.0752
10001.7000,4.8911
10001.7500,-6.8409
10001.8000,-4.5193
10001.8500,-7.9496
10001.9000,-0.4402
10001.9500,0.9114
10002.0000,5.7834
10002.0500,-2.9353
10002.1000,-11.6600
10002.1500,-2.7922
10002.2000,-3.8515
10002.2500,2.5597
10002.3000,5.5892
10002.3500,-2.1588
10002.4000,-0.8894
10002.4500,6.3465
10002.5000,3.1034
10002.5500,-9.9244
10002.6000,1.6192
10002.6500,-8.1313
10002.7000,-0.2000
10002.7500,-1.7401
10002.8000,12.7050
10002.8500,1.7048
10002.9000,-2.5645
10002.9500,-3.8851
10003.0000,-6.1526
10003.0500,-0.5314
10003.1000,1.7869
10003.1500,0.8910
10003.2000,-0.1530
10003.2500,-0.4346
10003.3000,1.2817
10003.3500,-1.5912
10003.4000,-4.0083
10003.4500,-2.7297
10003.5000,1.6241
10003.5500,-6.6287
10003.6000,3.3108
10003.6500,-2.4101
10003.7000,4.6323
10003.7500,-9.4022
10003.8000,-6.0270
10003.8500,1.2856
10003.9000,-0.8596
10003.9500,-1.3898
10004.0000,-1.4171
10004.0500,3.0667
10004.1000,-1.3890
10004.1500,0.2923
10004.2000,13.3337
10004.2500,-0.3909
10004.3000,3.6096
10004.3500,-1.6943
10004.4000,0.9549
10004.4500,-1.8849
10004.5000,-3.7060
10004.5500,-0.6623
10004.6000,-0.8238
10004.6500,1.2950
10004.7000,0.9963
10004.7500,1.9539
10004.8000,2.4409
10004.8500,2.9885
10004.9000,-7.0157
10004.9500,-6.5161
10005.0000,-6.1166
10005.0500,-6.2841
10005.1000,0.9591
10005.1500,0.4400
10005.2000,-4.1877
10005.2500,8.4456
10005.3000,2.5349
10005.3500,3.2583
10005.4000,0.1457
10005.4500,0.9359
10005.5000,0.8194
10005.5500,-0.5206
10005.6000,0.2075
10005.6500,0.8196
10005.7000,-4.3473
10005.7500,-0.3771
10005.8000,-4.6623
10005.8500,-1.4598
10005.9000,-1.8289
10005.9500,-5.0210
10006.0000,6.5449
10006.0500,0.4063
10006.1000,-0.9403
10006.1500,-14.3110
10006.2000,2.9396
10006.2500,-10.3177
10006.3000,-0.3139
10006.3500,15.8045
10006.4000,-2.7607
10006.4500,8.9010
10006.5000,-2.8409
10006.5500,-3.0913
10006.6000,-6.1446
10006.6500,-2.0577
10006.7000,4.4091
10006.7500,-3.7705
10006.8000,3.0234
10006.8500,2.8362
10006.9000,6.4604
10006.9500,1.9130
10007.0000,0.9372
10007.0500,-3.0390
10007.1000,-6.7964
10007.1500,5.0699
10007.2000,0.1503
10007.2500,4.2245
10007.3000,-4.3156
10007.3500,-1.8576
10007.4000,-3.0775
10007.4500,6.9345
10007.5000,0.8141
10007.5500,2.1229
10007.6000,3.7537
10007.6500,-6.2799
10007.7000,-7.0869
10007.7500,-6.0686
10007.8000,-2.1235
10007.8500,-2.2671
10007.9000,-4.4361
10007.9500,1.7868
10008.0000,4.8798
10008.0500,-5.8930
10008.1000,-11.7962
10008.1500,3.9473
10008.2000,-5.2487
10008.2500,4.3547
10008.3000,-6.2597
10008.3500,6.0741
10008.4000,8.5396
10008.4500,0.1438
10008.5000,-1.8068
10008.5500,4.8574
10008.6000,0.2012
10008.6500,-1.2753
10008.7000,8.7688
10008.7500,-6.8239
10008.8000,9.1364
10008.8500,-7.7514
10008.9000,4.3769
10008.9500,4.2428
10009.0000,0.8543
10009.0500,6.4861
10009.1000,2.2114
10009.1500,3.4227
10009.2000,-8.8645
10009.2500,1.3439
10009.3000,4.7879
10009.3500,3.1116
10009.4000,-13.2282
10009.4500,1.5950
10009.5000,5.5381
10009.5500,5.7766
10009.6000,1.3850
10009.6500,-1.8433
10009.7000,-0.6521
10009.7500,-8.5817
10009.8000,3.7397
10009.8500,6.6027
10009.9000,5.9098
10009.9500,-2.2328
10010.0000,-3.5025
10010.0500,0.8763
10010.1000,6.5881
10010.1500,-5.3015
10010.2000,9.0300
10010.2500,5.4554
10010.3000,-0.8419
10010.3500,2.7995
10010.4000,1.2673
10010.4500,5.9335
10010.5000,-6.3955
10010.5500,-8.4939
10010.6000,-4.2742
10010.6500,0.1628
10010.7000,4.6432
10010.7500,5.6638
10010.8000,3.7854
10010.8500,-8.1076
10010.9000,-0.4582
10010.9500,5.2198
10011.0000,7.0537
10011.0500,-10.9710
10011.1000,-5.8712
10011.1500,1.4432
10011.2000,-1.6156
10011.2500,8.2048
10011.3000,8.1351
10011.3500,-2.2746
10011.4000,-5.6457
10011.4500,-1.7435
10011.5000,10.1326
10011.5500,-0.9319
10011.6000,0.7111
10011.6500,-6.8446
10011.7000,-1.0453
10011.7500,-2.4124
10011.8000,4.5553
10011.8500,-0.4302
10011.9000,6.0959
10011.9500,2.6777
10012.0000,-1.5248
10012.0500,2.7472
10012.1000,-3.0043
10012.1500,6.2019
10012.2000,7.1801
10012.2500,-6.6534
10012.3000,-4.2065
10012.3500,6.6900
10012.4000,2.3067
10012.4500,1.5927
10012.5000,1.1144
10012.5500,-8.0382
10012.6000,3.4503
10012.6500,-2.7117
10012.7000,7.9234
10012.7500,-2.4386
10012.8000,-2.5237
10012.8500,10.2481
10012.9000,8.6391
10012.9500,4.7038
10013.0000,-5.6756
10013.0500,0.4977
10013.1000,-5.4120
10013.1500,-4.7807
10013.2000,-0.6063
10013.2500,0.7024
10013.3000,3.5015
10013.3500,-7.2838
10013.4000,-7.2089
10013.4500,5.0088
10013.5000,-8.9797
10013.5500,-3.2244
10013.6000,6.7074
10013.6500,-3.3053
10013.7000,0.2746
10013.7500,7.8887
10013.8000,-5.3204
10013.8500,-4.5111
10013.9000,6.8508
10013.9500,3.5908
10014.0000,1.0572
10014.0500,1.5334
10014.1000,-8.0490
10014.1500,2.5817
10014.2000,-5.0961
10014.2500,3.2672
10014.3000,3.9543
10014.3500,2.9609
10014.4000,5.3029
10014.4500,-2.6491
10014.5000,6.7816
10014.5500,4.3163
10014.6000,-3.3984
10014.6500,1.2484
10014.7000,-1.1074
10014.7500,-2.9718
10014.8000,4.9838
10014.8500,3.9788
10014.9000,3.0658
10014.9500,2.2997
10015.0000,5.1526
10015.0500,1.3297
10015.1000,-7.9063
10015.1500,1.2178
10015.2000,-4.4089
10015.2500,-0.5617
10015.3000,4.6978
10015.3500,-0.3101
10015.4000,12.3843
10015.4500,-1.5829
10015.5000,1.7785
10015.5500,-0.2380
10015.6000,-0.0955
10015.6500,-1.9494
10015.7000,-1.9903
10015.7500,0.6433
10015.8000,-6.1446
10015.8500,3.7840
10015.9000,3.4723
10015.9500,-10.2696
10016.0000,-7.8244
10016.0500,-5.0987
10016.1000,8.4660
10016.1500,5.0078
10016.2000,-3.7393
10016.2500,3.4485
10016.3000,-4.8856
10016.3500,3.4784
10016.4000,-7.4458
10016.4500,5.2072
10016.5000,-2.7537
10016.5500,-2.6268
10016.6000,-2.8508
10016.6500,3.1644
10016.7000,5.0056
10016.7500,2.4927
10016.8000,-5.0004
10016.8500,-8.6739
10016.9000,4.5085
10016.9500,13.4824
10017.0000,1.6251
10017.0500,1.1829
10017.1000,-1.8076
10017.1500,4.9899
10017.2000,3.7811
10017.2500,-2.3215
10017.3000,3.1946
10017.3500,9.0516
10017.4000,-6.2202
10017.4500,0.8875
10017.5000,-6.6669
10017.5500,-11.0807
10017.6000,5.8653
10017.6500,-6.2359
10017.7000,8.3030
10017.7500,6.4047
10017.8000,1.3000
10017.8500,4.9693
10017.9000,-6.4228
10017.9500,10.7377
10018.0000,-0.3063
10018.0500,-4.9061
10018.1000,-1.9767
10018.1500,3.7410
10018.2000,-2.6475
10018.2500,-3.4556
10018.3000,3.3966
10018.3500,-1.1629
10018.4000,-9.7594
10018.4500,6.4724
10018.5000,0.0399
10018.5500,5.1985
10018.6000,2.9447
10018.6500,11.1271
10018.7000,8.8766
10018.7500,-6.3063
10018.8000,-0.6249
10018.8500,7.4116
10018.9000,3.9901
10018.9500,-0.1087
10019.0000,0.5653
10019.0500,2.8373
10019.1000,-2.0560
10019.1500,-1.3491
10019.2000,-5.7783
10019.2500,8.9687
10019.3000,5.9031
10019.3500,2.7333
10019.4000,2.9542
10019.4500,0.7169
10019.5000,10.1130
10019.5500,-1.9691
10019.6000,-2.3051
10019.6500,-0.2625
10019.7000,0.7410
10019.7500,1.0033
10019.8000,5.0621
10019.8500,1.5597
10019.9000,2.7972
10019.9500,1.3693
10020.0000,-4.8473
10020.0500,1.4145
10020.1000,4.0906
10020.1500,-3.7060
10020.2000,3.4113
10020.2500,-7.7273
10020.3000,2.5362
10020.3500,2.1850
10020.4000,-1.7941
10020.4500,-6.5591
10020.5000,-0.8354
10020.5500,1.3056
10020.6000,-16.8257
10020.6500,5.1998
10020.7000,5.8953
10020.7500,-1.1373
10020.8000,-2.6512
10020.8500,-0.5079
10020.9000,3.5132
10020.9500,-3.7530
10021.0000,-0.6927
10021.0500,-6.3083
10021.1000,-3.1780
10021.1500,2.0860
10021.2000,-4.0626
10021.2500,-0.7655
10021.3000,-0.2691
10021.3500,-5.6830
10021.4000,0.7876
10021.4500,-1.1294
10021.5000,5.7851
10021.5500,-6.7030
10021.6000,-4.7331
10021.6500,0.9010
10021.7000,-4.9970
10021.7500,9.2920
10021.8000,4.0360
10021.8500,-3.9976
10021.9000,-0.6889
10021.9500,3.7861
10022.0000,10.2626
10022.0500,-9.9381
10022.1000,10.5057
10022.1500,0.2632
10022.2000,6.6241
10022.2500,0.7612
10022.3000,4.7576
10022.3500,-0.3238
10022.4000,-0.9255
10022.4500,5.9056
10022.5000,-0.3288
10022.5500,-6.8307
10022.6000,4.6056
10022.6500,2.1150
10022.7000,0.2300
10022.7500,-5.5648
10022.8000,-5.5098
10022.8500,-2.3791
10022.9000,-5.4373
10022.9500,6.1527
10023.0000,-6.7527
10023.0500,-0.4692
10023.1000,-1.0784
10023.1500,3.1360
10023.2000,3.8674
10023.2500,-4.4899
10023.3000,-1.4082
10023.3500,-1.1931
10023.4000,-0.7994
10023.4500,3.2144
10023.5000,6.8034
10023.5500,-0.6631
10023.6000,2.7450
10023.6500,-0.4719
10023.7000,0.6882
10023.7500,2.2775
10023.8000,-5.4338
10023.8500,-3.4965
10023.9000,-3.6816
10023.9500,-8.5443
10024.0000,0.7026
10024.0500,3.5447
10024.1000,5.6312
10024.1500,-0.2282
10024.2000,0.5554
10024.2500,-5.1869
10024.3000,4.2953
10024.3500,-7.7559
10024.4000,2.7529
10024.4500,-7.1444
10024.5000,7.6296
10024.5500,1.5357
10024.6000,-2.2009
10024.6500,7.9924
10024.7000,-4.0054
10024.7500,-1.1107
10024.8000,0.4038
10024.8500,2.7112
10024.9000,-4.3389
10024.9500,-0.9927
