8439.8608,0.2184
8439.9219,0.4816
8439.9829,0.7687
8440.0439,0.7548
8440.1050,0.4035
8440.1660,1.1685
8440.2271,0.8611
8440.2881,0.4703
8440.3491,0.8259
8440.4102,0.5736
8440.4712,0.5997
8440.5322,0.3992
8440.5933,1.0242
8440.6543,1.0691
8440.7153,0.9216
8440.7764,0.9312
8440.8374,1.1540
8440.8984,1.2758
8440.9595,0.6854
8441.0205,0.1606
8441.0815,0.5297
8441.1426,0.4328
8441.2036,0.7654
8441.2646,1.3305
8441.3257,1.0707
8441.3867,0.4991
8441.4478,0.7328
8441.5088,0.3513
8441.5698,0.3311
8441.6309,0.6267
8441.6919,0.2899
8441.7529,0.5952
8441.8140,0.4209
8441.8750,0.1388
8441.9360,0.2267
8441.9971,0.7923
8442.0581,0.2116
8442.1191,0.4444
8442.1802,0.7978
8442.2412,1.0037
8442.3022,0.5916
8442.3633,0.2810
8442.4243,0.6517
8442.4854,0.1040
8442.5464,0.7389
8442.6074,0.2937
8442.6685,0.4525
8442.7295,0.5235
8442.7905,0.9156
8442.8516,0.4642
8442.9126,0.3513
8442.9736,0.3060
8443.0347,0.2380
8443.0957,0.5676
8443.1567,0.5569
8443.2178,0.2828
8443.2788,0.8311
8443.3398,0.4830
8443.4009,1.0379
8443.4619,1.9112
8443.5229,0.3897
8443.5840,0.4618
8443.6450,1.6323
8443.7061,1.9104
8443.7671,0.4125
8443.8281,0.8001
8443.8892,1.3617
8443.9502,1.3319
8444.0112,0.6643
8444.0723,0.7964
8444.1333,1.3032
8444.1943,1.4414
8444.2554,0.7463
8444.3164,0.8140
8444.3774,0.4675
8444.4385,0.2399
8444.4995,0.2768
8444.5605,0.6120
8444.6216,0.5664
8444.6826,0.7373
8444.7437,0.4692
8444.8047,0.5174
8444.8657,0.3068
8444.9268,0.3619
8444.9878,0.5636
8445.0488,0.4798
8445.1099,0.3448
8445.1709,0.6793
8445.2319,1.3932
8445.2930,1.5615
8445.3540,1.0568
8445.4150,1.0399
8445.4761,1.6677
8445.5371,1.4063
8445.5981,1.5110
8445.6592,0.6186
8445.7202,1.0850
8445.7812,0.7252
8445.8423,0.4044
8445.9033,0.5166
8445.9644,0.5696
8446.0254,0.2377
8446.0864,0.6028
8446.1475,0.4122
8446.2085,0.6015
8446.2695,0.3398
8446.3306,0.5463
8446.3916,0.1238
8446.4526,0.9189
8446.5137,0.8841
8446.5747,0.4051
8446.6357,1.1649
8446.6968,0.7068
8446.7578,1.1080
8446.8188,1.5050
8446.8799,1.3370
8446.9409,1.3333
8447.0020,1.8476
8447.0630,1.5551
8447.1240,0.7412
8447.1851,0.8520
8447.2461,1.0853
8447.3071,1.0089
8447.3682,1.1403
8447.4292,0.8543
8447.4902,1.1421
8447.5513,0.5672
8447.6123,0.5256
8447.6733,0.7076
8447.7344,1.2333
8447.7954,1.6545
8447.8564,1.0363
